# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:14 2020
# diag: nrgsummary, run(s): 0006-0007, time window: 0-78.435131(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.0276E+01  1.1339E+01  1.0568E+02  1.3221E+00
  1.0308E+01  1.1387E+01  1.0651E+02  1.3050E+00
  1.0340E+01  1.1487E+01  1.0747E+02  1.3348E+00
  1.0372E+01  1.1620E+01  1.0840E+02  1.3772E+00
  1.0404E+01  1.1772E+01  1.0926E+02  1.3948E+00
  1.0436E+01  1.1910E+01  1.1007E+02  1.3892E+00
  1.0468E+01  1.2014E+01  1.1085E+02  1.3648E+00
  1.0500E+01  1.2090E+01  1.1164E+02  1.3395E+00
  1.0533E+01  1.2148E+01  1.1243E+02  1.3329E+00
  1.0565E+01  1.2194E+01  1.1321E+02  1.3369E+00
  1.0597E+01  1.2229E+01  1.1402E+02  1.3499E+00
  1.0629E+01  1.2268E+01  1.1483E+02  1.3698E+00
  1.0661E+01  1.2325E+01  1.1558E+02  1.3782E+00
  1.0693E+01  1.2428E+01  1.1624E+02  1.3802E+00
  1.0725E+01  1.2595E+01  1.1691E+02  1.3859E+00
  1.0757E+01  1.2784E+01  1.1766E+02  1.3946E+00
  1.0789E+01  1.2924E+01  1.1843E+02  1.4012E+00
  1.0821E+01  1.2973E+01  1.1912E+02  1.4019E+00
  1.0853E+01  1.2944E+01  1.1967E+02  1.4121E+00
  1.0885E+01  1.2893E+01  1.2018E+02  1.4415E+00
  1.0917E+01  1.2904E+01  1.2084E+02  1.4856E+00
  1.0949E+01  1.3027E+01  1.2171E+02  1.5401E+00
  1.0981E+01  1.3227E+01  1.2268E+02  1.5919E+00
  1.1013E+01  1.3423E+01  1.2358E+02  1.6087E+00
  1.1045E+01  1.3556E+01  1.2431E+02  1.5987E+00
  1.1077E+01  1.3619E+01  1.2487E+02  1.5817E+00
  1.1109E+01  1.3627E+01  1.2531E+02  1.5732E+00
  1.1141E+01  1.3596E+01  1.2569E+02  1.5867E+00
  1.1174E+01  1.3579E+01  1.2611E+02  1.6059E+00
  1.1206E+01  1.3604E+01  1.2664E+02  1.6066E+00
  1.1238E+01  1.3642E+01  1.2723E+02  1.5851E+00
  1.1270E+01  1.3652E+01  1.2775E+02  1.5556E+00
  1.1302E+01  1.3604E+01  1.2806E+02  1.5314E+00
  1.1334E+01  1.3549E+01  1.2823E+02  1.5062E+00
  1.1366E+01  1.3571E+01  1.2852E+02  1.4631E+00
  1.1398E+01  1.3673E+01  1.2907E+02  1.4104E+00
  1.1430E+01  1.3780E+01  1.2974E+02  1.3793E+00
  1.1462E+01  1.3832E+01  1.3033E+02  1.3929E+00
  1.1494E+01  1.3843E+01  1.3076E+02  1.4494E+00
  1.1526E+01  1.3880E+01  1.3112E+02  1.5056E+00
  1.1558E+01  1.3972E+01  1.3153E+02  1.5224E+00
  1.1590E+01  1.4099E+01  1.3203E+02  1.4994E+00
  1.1622E+01  1.4189E+01  1.3244E+02  1.4678E+00
  1.1654E+01  1.4193E+01  1.3264E+02  1.4534E+00
  1.1686E+01  1.4164E+01  1.3274E+02  1.4539E+00
  1.1718E+01  1.4183E+01  1.3294E+02  1.4479E+00
  1.1750E+01  1.4232E+01  1.3318E+02  1.4156E+00
  1.1782E+01  1.4233E+01  1.3332E+02  1.3751E+00
  1.1814E+01  1.4179E+01  1.3343E+02  1.3524E+00
  1.1847E+01  1.4149E+01  1.3362E+02  1.3541E+00
  1.1879E+01  1.4194E+01  1.3391E+02  1.3623E+00
  1.1911E+01  1.4263E+01  1.3416E+02  1.3362E+00
  1.1943E+01  1.4289E+01  1.3426E+02  1.2583E+00
  1.1975E+01  1.4295E+01  1.3427E+02  1.1559E+00
  1.2007E+01  1.4343E+01  1.3433E+02  1.0578E+00
  1.2039E+01  1.4402E+01  1.3435E+02  9.7927E-01
  1.2071E+01  1.4403E+01  1.3413E+02  9.2715E-01
  1.2103E+01  1.4359E+01  1.3370E+02  8.8062E-01
  1.2135E+01  1.4339E+01  1.3335E+02  8.2371E-01
  1.2167E+01  1.4345E+01  1.3322E+02  7.6146E-01
  1.2199E+01  1.4321E+01  1.3317E+02  6.8405E-01
  1.2231E+01  1.4219E+01  1.3297E+02  5.8236E-01
  1.2263E+01  1.4077E+01  1.3264E+02  4.7677E-01
  1.2295E+01  1.4007E+01  1.3234E+02  4.0734E-01
  1.2327E+01  1.4077E+01  1.3222E+02  3.8570E-01
  1.2359E+01  1.4210E+01  1.3214E+02  3.5960E-01
  1.2391E+01  1.4260E+01  1.3187E+02  2.9193E-01
  1.2423E+01  1.4189E+01  1.3141E+02  2.0091E-01
  1.2455E+01  1.4095E+01  1.3103E+02  1.3007E-01
  1.2487E+01  1.4068E+01  1.3090E+02  1.0992E-01
  1.2520E+01  1.4084E+01  1.3081E+02  9.3378E-02
  1.2552E+01  1.4037E+01  1.3046E+02  3.4777E-02
  1.2584E+01  1.3889E+01  1.2985E+02 -3.9870E-02
  1.2616E+01  1.3732E+01  1.2927E+02 -8.5814E-02
  1.2648E+01  1.3632E+01  1.2882E+02 -8.8426E-02
  1.2680E+01  1.3553E+01  1.2834E+02 -7.3252E-02
  1.2712E+01  1.3461E+01  1.2770E+02 -8.9119E-02
  1.2744E+01  1.3383E+01  1.2703E+02 -1.7148E-01
  1.2776E+01  1.3351E+01  1.2657E+02 -2.7883E-01
  1.2808E+01  1.3324E+01  1.2626E+02 -3.7368E-01
  1.2840E+01  1.3194E+01  1.2575E+02 -4.6268E-01
  1.2872E+01  1.2941E+01  1.2488E+02 -5.2865E-01
  1.2904E+01  1.2705E+01  1.2388E+02 -5.6366E-01
  1.2936E+01  1.2654E+01  1.2317E+02 -5.8387E-01
  1.2968E+01  1.2805E+01  1.2291E+02 -5.8863E-01
  1.3000E+01  1.2993E+01  1.2283E+02 -5.5781E-01
