# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jun 12 13:27:45 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-97.863777(1 steps), species: argon
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  9.2187E+00 -1.1122E-02 -2.7913E-03 -8.9601E-03
  9.2509E+00 -1.1206E-02 -2.8118E-03 -8.6835E-03
  9.2831E+00 -1.1269E-02 -2.8277E-03 -8.6236E-03
  9.3152E+00 -1.1321E-02 -2.8415E-03 -8.6426E-03
  9.3474E+00 -1.1398E-02 -2.8617E-03 -8.7133E-03
  9.3796E+00 -1.1524E-02 -2.8943E-03 -8.7078E-03
  9.4118E+00 -1.1696E-02 -2.9380E-03 -8.5669E-03
  9.4439E+00 -1.1877E-02 -2.9828E-03 -8.5046E-03
  9.4761E+00 -1.2053E-02 -3.0246E-03 -8.7095E-03
  9.5083E+00 -1.2219E-02 -3.0640E-03 -9.2773E-03
  9.5404E+00 -1.2368E-02 -3.0997E-03 -1.0071E-02
  9.5726E+00 -1.2507E-02 -3.1336E-03 -1.0524E-02
  9.6048E+00 -1.2639E-02 -3.1670E-03 -1.0262E-02
  9.6370E+00 -1.2776E-02 -3.2024E-03 -9.6059E-03
  9.6691E+00 -1.2942E-02 -3.2455E-03 -9.2492E-03
  9.7013E+00 -1.3145E-02 -3.2973E-03 -9.3942E-03
  9.7335E+00 -1.3366E-02 -3.3526E-03 -9.7310E-03
  9.7656E+00 -1.3545E-02 -3.3972E-03 -9.8565E-03
  9.7978E+00 -1.3647E-02 -3.4226E-03 -9.6216E-03
  9.8300E+00 -1.3706E-02 -3.4371E-03 -9.1099E-03
  9.8622E+00 -1.3803E-02 -3.4603E-03 -8.4586E-03
  9.8943E+00 -1.3969E-02 -3.5007E-03 -7.9323E-03
  9.9265E+00 -1.4144E-02 -3.5434E-03 -7.6001E-03
  9.9587E+00 -1.4281E-02 -3.5769E-03 -7.1024E-03
  9.9908E+00 -1.4385E-02 -3.6027E-03 -6.3273E-03
  1.0023E+01 -1.4499E-02 -3.6310E-03 -5.3673E-03
  1.0055E+01 -1.4658E-02 -3.6716E-03 -4.4019E-03
  1.0087E+01 -1.4822E-02 -3.7133E-03 -3.6306E-03
  1.0120E+01 -1.4966E-02 -3.7491E-03 -2.6933E-03
  1.0152E+01 -1.5105E-02 -3.7830E-03 -1.3090E-03
  1.0184E+01 -1.5219E-02 -3.8113E-03  3.9037E-04
  1.0216E+01 -1.5311E-02 -3.8354E-03  2.1616E-03
  1.0248E+01 -1.5406E-02 -3.8610E-03  3.6457E-03
  1.0280E+01 -1.5519E-02 -3.8913E-03  4.8283E-03
  1.0313E+01 -1.5670E-02 -3.9305E-03  6.0145E-03
  1.0345E+01 -1.5850E-02 -3.9761E-03  7.4113E-03
  1.0377E+01 -1.6015E-02 -4.0179E-03  8.9481E-03
  1.0409E+01 -1.6162E-02 -4.0549E-03  1.0221E-02
  1.0441E+01 -1.6326E-02 -4.0960E-03  1.0964E-02
  1.0473E+01 -1.6518E-02 -4.1443E-03  1.1095E-02
  1.0506E+01 -1.6726E-02 -4.1972E-03  1.0886E-02
  1.0538E+01 -1.6906E-02 -4.2434E-03  1.0911E-02
  1.0570E+01 -1.7006E-02 -4.2704E-03  1.1541E-02
  1.0602E+01 -1.7040E-02 -4.2813E-03  1.2897E-02
  1.0634E+01 -1.7038E-02 -4.2835E-03  1.4659E-02
  1.0666E+01 -1.7051E-02 -4.2889E-03  1.5725E-02
  1.0699E+01 -1.7120E-02 -4.3071E-03  1.5421E-02
  1.0731E+01 -1.7231E-02 -4.3347E-03  1.4496E-02
  1.0763E+01 -1.7328E-02 -4.3572E-03  1.4033E-02
  1.0795E+01 -1.7373E-02 -4.3666E-03  1.4396E-02
  1.0827E+01 -1.7386E-02 -4.3685E-03  1.5150E-02
  1.0859E+01 -1.7408E-02 -4.3732E-03  1.5493E-02
  1.0892E+01 -1.7460E-02 -4.3859E-03  1.4933E-02
  1.0924E+01 -1.7508E-02 -4.3974E-03  1.4060E-02
  1.0956E+01 -1.7524E-02 -4.4000E-03  1.3978E-02
  1.0988E+01 -1.7533E-02 -4.3998E-03  1.4813E-02
  1.1020E+01 -1.7549E-02 -4.4009E-03  1.5552E-02
  1.1052E+01 -1.7559E-02 -4.4012E-03  1.5588E-02
  1.1085E+01 -1.7567E-02 -4.4018E-03  1.5277E-02
  1.1117E+01 -1.7578E-02 -4.4043E-03  1.5328E-02
  1.1149E+01 -1.7603E-02 -4.4107E-03  1.6034E-02
  1.1181E+01 -1.7647E-02 -4.4222E-03  1.6825E-02
  1.1213E+01 -1.7698E-02 -4.4355E-03  1.7027E-02
  1.1246E+01 -1.7705E-02 -4.4382E-03  1.6635E-02
  1.1278E+01 -1.7649E-02 -4.4252E-03  1.5943E-02
  1.1310E+01 -1.7579E-02 -4.4091E-03  1.5083E-02
  1.1342E+01 -1.7544E-02 -4.4016E-03  1.4007E-02
  1.1374E+01 -1.7538E-02 -4.4020E-03  1.2783E-02
  1.1406E+01 -1.7523E-02 -4.4000E-03  1.1753E-02
  1.1439E+01 -1.7502E-02 -4.3964E-03  1.1331E-02
  1.1471E+01 -1.7514E-02 -4.4004E-03  1.1725E-02
  1.1503E+01 -1.7556E-02 -4.4109E-03  1.2723E-02
  1.1535E+01 -1.7611E-02 -4.4237E-03  1.3959E-02
  1.1567E+01 -1.7632E-02 -4.4283E-03  1.5203E-02
  1.1599E+01 -1.7589E-02 -4.4175E-03  1.6478E-02
  1.1632E+01 -1.7559E-02 -4.4100E-03  1.7805E-02
  1.1664E+01 -1.7598E-02 -4.4192E-03  1.8614E-02
  1.1696E+01 -1.7679E-02 -4.4377E-03  1.8567E-02
