# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:34 2020
# diag: nrgsummary, run(s): 0008-0009, time window: 0-93.426872(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  7.6880E+00  6.9110E+00  6.1751E+01  1.7456E+00
  7.7203E+00  7.0211E+00  6.2689E+01  1.7597E+00
  7.7526E+00  7.1306E+00  6.3626E+01  1.7723E+00
  7.7849E+00  7.2427E+00  6.4564E+01  1.7830E+00
  7.8172E+00  7.3572E+00  6.5501E+01  1.7944E+00
  7.8495E+00  7.4721E+00  6.6437E+01  1.8063E+00
  7.8818E+00  7.5875E+00  6.7371E+01  1.8194E+00
  7.9141E+00  7.7040E+00  6.8304E+01  1.8319E+00
  7.9464E+00  7.8214E+00  6.9236E+01  1.8414E+00
  7.9787E+00  7.9376E+00  7.0162E+01  1.8488E+00
  8.0110E+00  8.0520E+00  7.1076E+01  1.8548E+00
  8.0433E+00  8.1633E+00  7.1976E+01  1.8592E+00
  8.0756E+00  8.2693E+00  7.2854E+01  1.8616E+00
  8.1079E+00  8.3730E+00  7.3715E+01  1.8609E+00
  8.1402E+00  8.4789E+00  7.4563E+01  1.8596E+00
  8.1726E+00  8.5875E+00  7.5398E+01  1.8584E+00
  8.2049E+00  8.6951E+00  7.6219E+01  1.8547E+00
  8.2372E+00  8.7987E+00  7.7019E+01  1.8488E+00
  8.2695E+00  8.8994E+00  7.7798E+01  1.8366E+00
  8.3018E+00  8.9929E+00  7.8538E+01  1.8195E+00
  8.3341E+00  9.0767E+00  7.9224E+01  1.8018E+00
  8.3664E+00  9.1566E+00  7.9869E+01  1.7845E+00
  8.3987E+00  9.2396E+00  8.0495E+01  1.7684E+00
  8.4310E+00  9.3236E+00  8.1102E+01  1.7472E+00
  8.4633E+00  9.4011E+00  8.1672E+01  1.7205E+00
  8.4956E+00  9.4740E+00  8.2199E+01  1.6898E+00
  8.5279E+00  9.5483E+00  8.2689E+01  1.6583E+00
  8.5602E+00  9.6213E+00  8.3138E+01  1.6228E+00
  8.5925E+00  9.6849E+00  8.3545E+01  1.5828E+00
  8.6248E+00  9.7393E+00  8.3911E+01  1.5382E+00
  8.6571E+00  9.7891E+00  8.4240E+01  1.4894E+00
  8.6894E+00  9.8350E+00  8.4520E+01  1.4400E+00
  8.7217E+00  9.8762E+00  8.4745E+01  1.3907E+00
  8.7540E+00  9.9138E+00  8.4927E+01  1.3420E+00
  8.7863E+00  9.9482E+00  8.5073E+01  1.2916E+00
  8.8186E+00  9.9746E+00  8.5181E+01  1.2366E+00
  8.8509E+00  9.9910E+00  8.5247E+01  1.1783E+00
  8.8832E+00  1.0003E+01  8.5275E+01  1.1195E+00
  8.9155E+00  1.0013E+01  8.5270E+01  1.0595E+00
  8.9479E+00  1.0021E+01  8.5232E+01  1.0033E+00
  8.9802E+00  1.0023E+01  8.5166E+01  9.4920E-01
  9.0125E+00  1.0017E+01  8.5075E+01  8.9844E-01
  9.0448E+00  1.0007E+01  8.4966E+01  8.4734E-01
  9.0771E+00  9.9938E+00  8.4838E+01  7.9723E-01
  9.1094E+00  9.9771E+00  8.4692E+01  7.5192E-01
  9.1417E+00  9.9602E+00  8.4537E+01  7.1166E-01
  9.1740E+00  9.9454E+00  8.4384E+01  6.7489E-01
  9.2063E+00  9.9338E+00  8.4238E+01  6.4136E-01
  9.2386E+00  9.9229E+00  8.4100E+01  6.1212E-01
  9.2709E+00  9.9116E+00  8.3975E+01  5.8516E-01
  9.3032E+00  9.9006E+00  8.3870E+01  5.6114E-01
  9.3355E+00  9.8904E+00  8.3785E+01  5.3962E-01
  9.3678E+00  9.8792E+00  8.3718E+01  5.2281E-01
  9.4001E+00  9.8669E+00  8.3672E+01  5.0982E-01
  9.4324E+00  9.8547E+00  8.3656E+01  5.0108E-01
  9.4647E+00  9.8451E+00  8.3676E+01  4.9435E-01
  9.4970E+00  9.8383E+00  8.3735E+01  4.9230E-01
  9.5293E+00  9.8344E+00  8.3828E+01  4.9002E-01
  9.5616E+00  9.8339E+00  8.3957E+01  4.8965E-01
  9.5939E+00  9.8401E+00  8.4124E+01  4.9276E-01
  9.6262E+00  9.8511E+00  8.4328E+01  5.0056E-01
  9.6585E+00  9.8643E+00  8.4565E+01  5.1130E-01
  9.6908E+00  9.8778E+00  8.4834E+01  5.2300E-01
  9.7231E+00  9.8900E+00  8.5128E+01  5.3580E-01
  9.7555E+00  9.9002E+00  8.5444E+01  5.5030E-01
  9.7878E+00  9.9081E+00  8.5780E+01  5.6632E-01
  9.8201E+00  9.9167E+00  8.6138E+01  5.8460E-01
  9.8524E+00  9.9294E+00  8.6522E+01  6.0748E-01
  9.8847E+00  9.9465E+00  8.6932E+01  6.3252E-01
  9.9170E+00  9.9662E+00  8.7362E+01  6.6078E-01
  9.9493E+00  9.9875E+00  8.7805E+01  6.9206E-01
  9.9816E+00  1.0008E+01  8.8259E+01  7.2832E-01
  1.0014E+01  1.0032E+01  8.8724E+01  7.7027E-01
  1.0046E+01  1.0062E+01  8.9203E+01  8.1571E-01
  1.0078E+01  1.0100E+01  8.9696E+01  8.6227E-01
  1.0111E+01  1.0143E+01  9.0197E+01  9.0932E-01
  1.0143E+01  1.0187E+01  9.0705E+01  9.5773E-01
  1.0175E+01  1.0233E+01  9.1214E+01  1.0092E+00
  1.0208E+01  1.0280E+01  9.1724E+01  1.0634E+00
  1.0240E+01  1.0325E+01  9.2230E+01  1.1168E+00
  1.0272E+01  1.0364E+01  9.2723E+01  1.1689E+00
  1.0305E+01  1.0399E+01  9.3209E+01  1.2166E+00
  1.0337E+01  1.0433E+01  9.3693E+01  1.2586E+00
  1.0369E+01  1.0466E+01  9.4174E+01  1.2938E+00
  1.0402E+01  1.0498E+01  9.4646E+01  1.3256E+00
  1.0434E+01  1.0530E+01  9.5109E+01  1.3554E+00
  1.0466E+01  1.0563E+01  9.5566E+01  1.3840E+00
  1.0498E+01  1.0597E+01  9.6017E+01  1.4070E+00
  1.0531E+01  1.0632E+01  9.6457E+01  1.4253E+00
  1.0563E+01  1.0666E+01  9.6879E+01  1.4390E+00
  1.0595E+01  1.0695E+01  9.7274E+01  1.4496E+00
  1.0628E+01  1.0720E+01  9.7651E+01  1.4561E+00
  1.0660E+01  1.0748E+01  9.8019E+01  1.4577E+00
  1.0692E+01  1.0783E+01  9.8387E+01  1.4537E+00
  1.0725E+01  1.0823E+01  9.8748E+01  1.4457E+00
  1.0757E+01  1.0865E+01  9.9091E+01  1.4316E+00
  1.0789E+01  1.0911E+01  9.9421E+01  1.4111E+00
  1.0821E+01  1.0964E+01  9.9757E+01  1.3857E+00
  1.0854E+01  1.1022E+01  1.0011E+02  1.3576E+00
  1.0886E+01  1.1080E+01  1.0047E+02  1.3301E+00
  1.0918E+01  1.1134E+01  1.0082E+02  1.3020E+00
  1.0951E+01  1.1180E+01  1.0116E+02  1.2734E+00
  1.0983E+01  1.1218E+01  1.0148E+02  1.2436E+00
  1.1015E+01  1.1249E+01  1.0177E+02  1.2159E+00
  1.1048E+01  1.1280E+01  1.0205E+02  1.1915E+00
  1.1080E+01  1.1318E+01  1.0232E+02  1.1742E+00
  1.1112E+01  1.1363E+01  1.0259E+02  1.1623E+00
  1.1145E+01  1.1408E+01  1.0287E+02  1.1554E+00
  1.1177E+01  1.1447E+01  1.0314E+02  1.1498E+00
  1.1209E+01  1.1482E+01  1.0342E+02  1.1458E+00
  1.1241E+01  1.1521E+01  1.0371E+02  1.1438E+00
  1.1274E+01  1.1564E+01  1.0400E+02  1.1484E+00
  1.1306E+01  1.1605E+01  1.0429E+02  1.1606E+00
  1.1338E+01  1.1645E+01  1.0457E+02  1.1809E+00
  1.1371E+01  1.1685E+01  1.0486E+02  1.2055E+00
  1.1403E+01  1.1728E+01  1.0516E+02  1.2314E+00
  1.1435E+01  1.1772E+01  1.0546E+02  1.2568E+00
  1.1468E+01  1.1814E+01  1.0577E+02  1.2840E+00
  1.1500E+01  1.1854E+01  1.0606E+02  1.3145E+00
  1.1532E+01  1.1894E+01  1.0636E+02  1.3503E+00
  1.1564E+01  1.1935E+01  1.0664E+02  1.3892E+00
  1.1597E+01  1.1978E+01  1.0693E+02  1.4260E+00
  1.1629E+01  1.2022E+01  1.0722E+02  1.4557E+00
  1.1661E+01  1.2063E+01  1.0751E+02  1.4759E+00
  1.1694E+01  1.2099E+01  1.0778E+02  1.4866E+00
  1.1726E+01  1.2129E+01  1.0803E+02  1.4876E+00
  1.1758E+01  1.2154E+01  1.0825E+02  1.4771E+00
  1.1791E+01  1.2175E+01  1.0843E+02  1.4541E+00
  1.1823E+01  1.2193E+01  1.0857E+02  1.4203E+00
  1.1855E+01  1.2202E+01  1.0868E+02  1.3769E+00
  1.1888E+01  1.2204E+01  1.0875E+02  1.3267E+00
  1.1920E+01  1.2201E+01  1.0880E+02  1.2682E+00
  1.1952E+01  1.2192E+01  1.0881E+02  1.2025E+00
  1.1984E+01  1.2178E+01  1.0878E+02  1.1258E+00
  1.2017E+01  1.2164E+01  1.0873E+02  1.0382E+00
  1.2049E+01  1.2151E+01  1.0864E+02  9.3634E-01
  1.2081E+01  1.2140E+01  1.0852E+02  8.2507E-01
  1.2114E+01  1.2129E+01  1.0836E+02  7.0721E-01
  1.2146E+01  1.2116E+01  1.0818E+02  5.8789E-01
  1.2178E+01  1.2100E+01  1.0796E+02  4.6771E-01
  1.2211E+01  1.2086E+01  1.0770E+02  3.4471E-01
  1.2243E+01  1.2077E+01  1.0739E+02  2.1629E-01
  1.2275E+01  1.2069E+01  1.0704E+02  8.5622E-02
  1.2307E+01  1.2052E+01  1.0665E+02 -3.8820E-02
  1.2340E+01  1.2017E+01  1.0621E+02 -1.4975E-01
  1.2372E+01  1.1961E+01  1.0574E+02 -2.4613E-01
  1.2404E+01  1.1892E+01  1.0526E+02 -3.3193E-01
  1.2437E+01  1.1822E+01  1.0478E+02 -4.0946E-01
