# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 20:50:30 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.2221E+01  2.5514E-02  6.3494E+01  3.3406E-01
  6.2378E+01  2.5459E-02  6.2635E+01  2.0942E-01
  6.2535E+01  2.5669E-02  6.1858E+01  1.4550E-01
  6.2692E+01  2.5868E-02  6.1153E+01  1.5046E-01
  6.2849E+01  2.5801E-02  6.0533E+01  2.1283E-01
  6.3007E+01  2.5523E-02  6.0019E+01  3.2164E-01
  6.3164E+01  2.5282E-02  5.9609E+01  4.2608E-01
  6.3321E+01  2.4921E-02  5.9275E+01  5.0169E-01
  6.3478E+01  2.4556E-02  5.8971E+01  5.6983E-01
  6.3636E+01  2.4574E-02  5.8680E+01  6.4887E-01
  6.3793E+01  2.4823E-02  5.8363E+01  7.1065E-01
  6.3950E+01  2.4883E-02  5.7963E+01  7.5731E-01
  6.4107E+01  2.4507E-02  5.7470E+01  8.3627E-01
  6.4272E+01  2.3848E-02  5.6908E+01  9.8359E-01
  6.4437E+01  2.3264E-02  5.6366E+01  1.1505E+00
  6.4603E+01  2.2769E-02  5.5848E+01  1.2299E+00
  6.4768E+01  2.2406E-02  5.5343E+01  1.1908E+00
  6.4933E+01  2.2465E-02  5.4880E+01  1.0636E+00
  6.5098E+01  2.2624E-02  5.4469E+01  8.8568E-01
  6.5263E+01  2.2679E-02  5.4074E+01  6.9458E-01
  6.5428E+01  2.2652E-02  5.3718E+01  5.0397E-01
  6.5593E+01  2.2293E-02  5.3458E+01  3.3885E-01
  6.5758E+01  2.1890E-02  5.3283E+01  2.4142E-01
  6.5923E+01  2.1786E-02  5.3115E+01  2.0239E-01
  6.6088E+01  2.1681E-02  5.2885E+01  1.4581E-01
  6.6253E+01  2.1121E-02  5.2561E+01  2.4753E-02
  6.6418E+01  2.0288E-02  5.2164E+01 -1.1932E-01
  6.6584E+01  1.9427E-02  5.1738E+01 -2.6307E-01
  6.6749E+01  1.8566E-02  5.1298E+01 -4.3642E-01
  6.6914E+01  1.7938E-02  5.0818E+01 -6.2891E-01
  6.7079E+01  1.7541E-02  5.0272E+01 -8.2405E-01
  6.7247E+01  1.7022E-02  4.9691E+01 -1.0365E+00
  6.7421E+01  1.6616E-02  4.9159E+01 -1.2715E+00
  6.7594E+01  1.6579E-02  4.8737E+01 -1.4629E+00
  6.7767E+01  1.6577E-02  4.8432E+01 -1.5100E+00
  6.7941E+01  1.6332E-02  4.8238E+01 -1.3918E+00
